iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,Cluster
0,6823,0.08128786087036133,0.0014140104760251772,0.00655975341796875,0.0001981650324040747,0.1,5,"{'learning_rate': 0.1, 'n_estimators': 5}",0.6634897360703812,0.6715542521994134,0.6620234604105572,0.656891495601173,0.6752199413489736,0.6658357771260996,0.006645319175146422,24,0.6500549651887139,0.6652620007328692,0.6663613045071455,0.6643459142543056,0.6705753023085379,0.6633198973983143,0.006966691612079701,3
0,6823,0.8060698509216309,0.04567473609026691,0.03438458442687988,0.0004775658904110493,0.1,50,"{'learning_rate': 0.1, 'n_estimators': 50}",0.7316715542521994,0.7111436950146628,0.6832844574780058,0.7111436950146628,0.7060117302052786,0.7086510263929618,0.015445388952802007,20,0.7024551117625504,0.7103334554781972,0.7075851960425064,0.7108831073653353,0.7156467570538659,0.709380725540491,0.004327032442396656,3
0,6823,1.3712945938110352,0.22408724912083047,0.0511474609375,0.01377131912515194,0.1,100,"{'learning_rate': 0.1, 'n_estimators': 100}",0.7543988269794721,0.719208211143695,0.7001466275659824,0.716275659824047,0.7067448680351907,0.7193548387096774,0.018791225036481854,19,0.7204104067423965,0.7255404910223525,0.7209600586295346,0.7204104067423965,0.7257237083180652,0.7226090142909489,0.0024771628847424614,3
0,6823,1.6461065292358399,0.021707196141992558,0.06066508293151855,0.0018401108272422012,0.1,150,"{'learning_rate': 0.1, 'n_estimators': 150}",0.7624633431085044,0.7331378299120235,0.7104105571847508,0.7258064516129032,0.7140762463343109,0.7291788856304985,0.018521563254707465,18,0.7352510076951264,0.7378160498351044,0.7268230120923416,0.7337852693294247,0.7363503114694027,0.7340051300842799,0.0038263913469275207,3
0,6823,0.05983247756958008,0.0010861392204979717,0.004382276535034179,3.219219440106079e-05,0.5,5,"{'learning_rate': 0.5, 'n_estimators': 5}",0.7030791788856305,0.6979472140762464,0.6774193548387096,0.6928152492668622,0.7052785923753666,0.695307917888563,0.009929620500490947,23,0.6854159032612679,0.7031879809454012,0.698790765848296,0.6927445950897765,0.7030047636496886,0.6966288017588861,0.006770021632519666,3
0,6823,0.5632062435150147,0.019363063148943253,0.022217702865600587,0.001155296280395289,0.5,50,"{'learning_rate': 0.5, 'n_estimators': 50}",0.7697947214076246,0.7353372434017595,0.7258064516129032,0.7390029325513197,0.7294721407624634,0.7398826979472141,0.015637676959407498,13,0.7427629168193477,0.7403810919750824,0.7414803957493588,0.745144741663613,0.7458776108464639,0.7431293514107732,0.0020986179645696313,3
0,6823,1.0864205837249756,0.008019747886646044,0.040475654602050784,0.0002683232387710631,0.5,100,"{'learning_rate': 0.5, 'n_estimators': 100}",0.7690615835777126,0.7536656891495601,0.7346041055718475,0.7375366568914956,0.7390029325513197,0.7467741935483871,0.012946475105363106,3,0.7596189080249176,0.7480762183950165,0.7544888237449615,0.7596189080249176,0.7561377794063759,0.7555881275192379,0.004252851928898274,3
0,6823,1.664691400527954,0.035939877817788665,0.059952735900878906,0.0005788969441306834,0.5,150,"{'learning_rate': 0.5, 'n_estimators': 150}",0.7763929618768328,0.7463343108504399,0.7338709677419355,0.748533724340176,0.7404692082111437,0.7491202346041057,0.014555324907599249,1,0.765115426896299,0.7583363869549286,0.7616342982777574,0.7620007328691829,0.7623671674606083,0.7618908024917552,0.0021604108425040047,3
0,6823,0.060180282592773436,0.0008345539672319868,0.004397392272949219,5.04880263097993e-05,1.0,5,"{'learning_rate': 1.0, 'n_estimators': 5}",0.7140762463343109,0.6964809384164223,0.6818181818181818,0.6935483870967742,0.7045454545454546,0.6980938416422288,0.010818690173429183,21,0.6909124221326494,0.700806156101136,0.7090509344082081,0.6932942469769147,0.70850128252107,0.7005130084279957,0.007497685145295732,3
0,6823,0.5615339756011963,0.026933368280666142,0.021842050552368163,4.694349816508436e-05,1.0,50,"{'learning_rate': 1.0, 'n_estimators': 50}",0.7712609970674487,0.7346041055718475,0.7368035190615836,0.7441348973607038,0.7375366568914956,0.7448680351906158,0.013573943473352619,6,0.7555881275192378,0.7471601319164529,0.7557713448149506,0.7517405643092708,0.7522902161964089,0.7525100769512643,0.003142376925543173,3
