iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,Cluster
0,8424,0.1067347526550293,0.00722579033506862,0.0076348304748535155,0.0004977436622213133,0.1,5,"{'learning_rate': 0.1, 'n_estimators': 5}",0.7315914489311164,0.668646080760095,0.7155581947743468,0.6466745843230404,0.672209026128266,0.686935866983373,0.03157760488189575,24,0.7171687193945689,0.6692387594598606,0.7239946579611218,0.6728001187119751,0.674135628431518,0.6914675767918089,0.023923003513713532,1
0,8424,0.9441125869750977,0.010049665949738988,0.037491989135742185,0.0027684989871809935,0.1,50,"{'learning_rate': 0.1, 'n_estimators': 50}",0.7339667458432304,0.7149643705463183,0.7250593824228029,0.6959619952494062,0.7226840855106889,0.7185273159144893,0.012807895215717737,20,0.7222139783350645,0.7234010980857694,0.7320077162783796,0.7236978780234457,0.7247366078053123,0.7252114557055942,0.003491928435692595,1
0,8424,1.3271740913391112,0.04398585057091844,0.04448819160461426,0.0005228335811766789,0.1,100,"{'learning_rate': 0.1, 'n_estimators': 100}",0.7363420427553444,0.7244655581947743,0.7262470308788599,0.7102137767220903,0.7327790973871734,0.7260095011876484,0.008994820061169344,19,0.7306722065588366,0.7346787357174654,0.7388336548449325,0.736756195281199,0.7425434040658851,0.7366968392936637,0.003977958398550589,1
0,8424,2.0027714729309083,0.03472472287484021,0.06654438972473145,0.0023495037119227696,0.1,150,"{'learning_rate': 0.1, 'n_estimators': 150}",0.7410926365795725,0.7274346793349169,0.7327790973871734,0.7232779097387173,0.7416864608076009,0.7332541567695963,0.007296067721333813,18,0.7385368749072563,0.7398723846267993,0.7435821338477518,0.7455112034426473,0.7462531532868378,0.7427511500222586,0.0030535179977781816,1
0,8424,0.08573131561279297,0.002104350945120438,0.005888891220092773,0.00019174578509306367,0.5,5,"{'learning_rate': 0.5, 'n_estimators': 5}",0.7333729216152018,0.7155581947743468,0.7232779097387173,0.6799287410926366,0.7226840855106889,0.7149643705463182,0.018414296858255866,21,0.7188010090517881,0.7223623683039027,0.7296334767769699,0.7097492209526636,0.7236978780234457,0.720848790621754,0.006557023462903,1
0,8424,0.6990610122680664,0.020052430695439345,0.02522287368774414,0.0015473373689340885,0.5,50,"{'learning_rate': 0.5, 'n_estimators': 50}",0.7505938242280285,0.7327790973871734,0.7422802850356295,0.7339667458432304,0.7529691211401425,0.7425178147268409,0.008276128926453349,17,0.7502596824454667,0.7535242617599051,0.7535242617599051,0.76331799970322,0.7627244398278676,0.7566701290992729,0.005324202304576698,1
0,8424,1.3646643161773682,0.02169244992236671,0.04471015930175781,0.0006799954346665974,0.5,100,"{'learning_rate': 0.5, 'n_estimators': 100}",0.7494061757719715,0.7387173396674585,0.754750593824228,0.7393111638954869,0.752375296912114,0.7469121140142517,0.006669891250403325,15,0.7648018993916011,0.7650986793292773,0.7717762279269922,0.7726665677400207,0.7711826680516397,0.7691052084879063,0.0034264911464304128,1
0,8424,2.2443700790405274,0.34708249299598115,0.07810764312744141,0.015013505313189039,0.5,150,"{'learning_rate': 0.5, 'n_estimators': 150}",0.751187648456057,0.746437054631829,0.7606888361045131,0.746437054631829,0.7577197149643705,0.7524940617577197,0.005823111958257142,9,0.7720730078646684,0.7662857990799822,0.7738536874907256,0.7791957263688974,0.7766730968986496,0.7736162635405847,0.004396552127588325,1
0,8424,0.09761161804199218,0.0005976756223034349,0.006903409957885742,0.0003360862830112157,1.0,5,"{'learning_rate': 1.0, 'n_estimators': 5}",0.7309976247030879,0.7114014251781473,0.7173396674584323,0.6805225653206651,0.7220902612826603,0.7124703087885986,0.0172123002512991,23,0.7201365187713311,0.7231043181480932,0.7259237275560172,0.7093040510461492,0.7190977889894643,0.7195132809022111,0.005635225071415943,1
0,8424,0.9276610851287842,0.017769642412679837,0.03757133483886719,0.002526205417359595,1.0,50,"{'learning_rate': 1.0, 'n_estimators': 50}",0.753562945368171,0.746437054631829,0.753562945368171,0.7470308788598575,0.7600950118764845,0.7521377672209025,0.005019132211191304,10,0.7624276598901915,0.7650986793292773,0.7662857990799822,0.7735569075530494,0.7689568185190682,0.7672651728743137,0.003781586689110301,1
